procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_orginal,quantity_kg
MDM005221,2025-04-18,SCH0390,GOYAL ENTERPRISES,Pulses,11300.0,GRAM,1017,Unknown,11300,11.3
MDM009868,2025-07-01,SCH0585,KUMAR & CO.,Wheat,22700.0,GRAM,681,PAID,22700,22.7
MDM006078,2025-05-28,SCH0536,SINGH BROTHERS,Rice,1.106,BAGS,2212,PENDING,1.106,55.300000000000004
MDM006850,2025-12-08,SCH0078,GOYAL RICE MILL,Rice,,,1900,Unknown,,
MDM005771,2025-10-25,SCH0403,KUMAR & CO.,Pulses,11.5,KILOGRAM,1035,PENDING,11.5 kg,11.5
MDM011261,2025-04-07,SCH0426,SHARMA TRADERS,Rice,0.674,BAGS,1348,CLEARED,0.674,33.7
MDM002547,2025-08-27,SCH0404,GOYAL RICE MILL,Pulses,0.574,BAGS,,PAID,0.574,28.7
MDM002229,2025-07-05,SCH0190,GOYAL MILL,Rice,,,2032,PENDING,,
MDM005665,2025-05-06,SCH0367,S. AGRO WORKS,Mustard Oil,57600.0,GRAM,6912,PENDING,57600,57.6
MDM009854,2026-03-28,SCH0143,GOYAL ENTERPRISES,Mustard Oil,23.3,KILOGRAM,2796,PAID,23.3 kg,23.3
MDM006976,2025-11-26,SCH0296,GOYAL RICE MILL,Wheat,26500.0,GRAM,795,PENDING,26500,26.5
MDM006776,2025-09-27,SCH0563,SINGH AGRO,Pulses,56000.0,GRAM,5040,Unknown,56000,56.0
MDM003285,2026-03-23,SCH0144,SHARMA TRADERS,Rice,55.9,KILOGRAM,2236,PENDING,55.9 kg,55.9
MDM008828,2025-07-17,SCH0504,SINGH BROTHERS,Atta,20.9,KILOGRAM,627,PAID,20.9,20.9
MDM006330,2026-02-05,SCH0420,SHARMA & SONS,Pulses,56900.0,GRAM,5121,CLEARED,56900,56.9
MDM006999,2025-07-11,SCH0348,SHARMA TRADERS,Rice,0.626,KILOGRAM,1252,DUE,0.626,31.3
MDM000357,2025-11-08,SCH0554,SHARMA TRADERS PVT LTD,Mustard Oil,0.598,BAGS,3588,Unknown,0.598,29.9
MDM002361,2025-07-12,SCH0240,S. AGRO WORKS,Mustard Oil,0.366,BAGS,,PENDING,0.366,18.3
MDM009222,2026-02-23,SCH0290,GOYAL RICE MILL,Rice,52.2,KILOGRAM,2088,PAID,52.2,52.2
MDM011723,2025-02-06,SCH0198,SINGH BROTHERS,Mustard Oil,15.0,KILOGRAM,1800,PAID,15,15.0
MDM006751,2025-08-03,SCH0374,KUMAR & CO.,Wheat,0.26,BAGS,390,DUE,0.26,13.0
MDM010287,2025-05-06,SCH0145,SINGH BROTHERS,Pulses,31.0,KILOGRAM,2790,PENDING,31,31.0
MDM003602,2025-09-20,SCH0096,SINGH BROTHERS,Wheat,58.9,KILOGRAM,1767,PAID,58.9,58.9
MDM000838,2025-05-09,SCH0516,GOYAL MILL,Mustard Oil,45.1,KILOGRAM,5412,Unknown,45.1 kg,45.1
MDM010323,2025-05-03,SCH0159,SINGH AGRO,Rice,34.5,KILOGRAM,1380,PAID,34.5,34.5
MDM000267,2026-03-24,SCH0147,S. AGRO WORKS,Rice,,,928,CLEARED,,
MDM007723,2025-09-05,SCH0101,SHARMA & SONS,Pulses,0.244,KILOGRAM,1098,PENDING,0.244,12.2
MDM002007,2025-07-14,SCH0210,SINGH AGRO,Mustard Oil,27900.0,GRAM,3348,Unknown,27900,27.9
MDM006691,2026-01-23,SCH0130,GOYAL ENTERPRISES,Wheat,46000.0,GRAM,1380,PENDING,46000,46.0
MDM004527,2025-04-26,SCH0071,GOYAL ENTERPRISES,Wheat,17600.0,GRAM,528,PAID,17600,17.6
MDM008956,2025-09-22,SCH0242,SHARMA TRADERS PVT LTD,Wheat,0.6559999999999999,BAGS,983,CLEARED,0.6559999999999999,32.8
MDM002363,2025-06-28,SCH0076,SINGH AGRO,Wheat,32.6,KILOGRAM,978,PENDING,32.6 kg,32.6
MDM005471,2025-07-27,SCH0454,SHARMA & SONS,Pulses,,,1260,PENDING,,
MDM008317,2025-07-05,SCH0210,SHARMA TRADERS PVT LTD,Wheat,0.55,KILOGRAM,825,PAID,0.55,27.500000000000004
MDM010165,2026-01-13,SCH0427,KUMAR SUPPLIES,Rice,47100.0,GRAM,1884,PENDING,47100,47.1
MDM009031,2025-09-04,SCH0248,SHARMA & SONS,Rice,19000.0,GRAM,760,PAID,19000,19.0
MDM000512,2025-06-11,SCH0598,KUMAR SUPPLIES,Rice,,,440,PENDING,,
MDM002900,2025-07-29,SCH0117,SHARMA TRADERS,Wheat,1.05,BAGS,1575,PENDING,1.05,52.5
MDM001891,2026-02-10,SCH0523,SHARMA TRADERS,Wheat,34.9,KILOGRAM,1047,DUE,34.9 kg,34.9
MDM003466,2026-03-10,SCH0023,KUMAR GENERAL STORE,Pulses,19000.0,GRAM,1710,PAID,19000,19.0
MDM011451,2025-08-22,SCH0023,S. AGRO WORKS,Rice,42.2,KILOGRAM,1688,CLEARED,42.2,42.2
MDM000158,2026-02-03,SCH0028,SHARMA TRADERS PVT LTD,Pulses,0.452,BAGS,2034,CLEARED,0.452,22.6
MDM004130,2026-03-05,SCH0281,SHARMA & SONS,Mustard Oil,0.33,BAGS,1980,PAID,0.33,16.5
MDM000128,2025-10-05,SCH0242,SHARMA & SONS,Rice,44200.0,GRAM,1768,PAID,44200,44.2
MDM005689,2026-07-03,SCH0187,SHARMA & SONS,Mustard Oil,1.184,BAGS,7104,PAID,1.184,59.199999999999996
MDM006119,2025-07-27,SCH0296,KUMAR & CO.,Pulses,51.5,KILOGRAM,4635,Unknown,51.5 kg,51.5
MDM001442,2025-11-10,SCH0071,SINGH BROTHERS,Rice,44.1,KILOGRAM,1764,PAID,44.1,44.1
MDM005762,2026-01-21,SCH0072,GOYAL ENTERPRISES,Wheat,18900.0,GRAM,567,Unknown,18900,18.9
MDM009248,2025-07-21,SCH0165,SHARMA TRADERS,Pulses,47.3,KILOGRAM,4257,PENDING,47.3 kg,47.3
MDM007712,2026-02-13,SCH0358,S. AGRO WORKS,Mustard Oil,45.0,KILOGRAM,5400,DUE,45.0 kg,45.0
MDM002749,2025-11-20,SCH0361,SHARMA & SONS,Wheat,34.5,KILOGRAM,1035,DUE,34.5,34.5
MDM005045,2025-11-12,SCH0381,KUMAR SUPPLIES,Pulses,41900.0,GRAM,3771,PAID,41900,41.9
MDM011010,2026-01-09,SCH0064,KUMAR SUPPLIES,Atta,0.206,BAGS,309,PAID,0.206,10.299999999999999
MDM009227,2025-11-09,SCH0025,KUMAR SUPPLIES,Pulses,1.0,KILOGRAM,4500,PAID,1,50.0
MDM009400,2025-12-21,SCH0287,SHARMA TRADERS PVT LTD,Pulses,31.3,KILOGRAM,2817,PAID,31.3,31.3
MDM003062,2026-03-30,SCH0262,S. AGRO WORKS,Pulses,0.346,BAGS,1557,DUE,0.346,17.299999999999997
MDM009839,2025-06-29,SCH0107,GOYAL MILL,Mustard Oil,18100.0,GRAM,2172,PENDING,18100,18.1
MDM006486,2025-09-15,SCH0531,GOYAL RICE MILL,Rice,1.026,BAGS,2052,DUE,1.026,51.300000000000004
MDM005953,2025-04-04,SCH0341,KUMAR & CO.,Wheat,37.8,KILOGRAM,1134,PAID,37.8,37.8
MDM011498,2025-04-15,SCH0031,GOYAL RICE MILL,Mustard Oil,0.968,BAGS,5808,Unknown,0.968,48.4
MDM001058,2025-06-11,SCH0341,S. AGRO WORKS,Rice,36.0,KILOGRAM,,PAID,36,36.0
MDM001964,2026-01-17,SCH0124,SHARMA TRADERS PVT LTD,Wheat,58.4,KILOGRAM,1752,DUE,58.4,58.4
MDM003126,2026-11-02,SCH0425,GOYAL RICE MILL,Rice,33.9,KILOGRAM,1356,Unknown,33.9,33.9
MDM003943,2025-04-08,SCH0388,GOYAL MILL,Mustard Oil,15.9,KILOGRAM,1908,CLEARED,15.9,15.9
MDM004611,2025-07-26,SCH0229,GOYAL MILL,Wheat,45.3,KILOGRAM,1359,PENDING,45.3,45.3
MDM001128,2026-01-24,SCH0549,SHARMA & SONS,Pulses,,,972,DUE,,
MDM009414,2025-09-03,SCH0467,GOYAL ENTERPRISES,Pulses,54.6,KILOGRAM,4914,PAID,54.6,54.6
MDM011370,2026-08-03,SCH0347,SHARMA TRADERS,Rice,,,1600,DUE,,
MDM009737,2026-02-18,SCH0332,SHARMA TRADERS PVT LTD,Mustard Oil,34.6,KILOGRAM,4152,PAID,34.6 kg,34.6
MDM004257,2025-12-15,SCH0596,SINGH AGRO,Rice,1.198,BAGS,2396,PENDING,1.198,59.9
MDM004366,2025-04-26,SCH0529,KUMAR & CO.,Pulses,36.8,KILOGRAM,3312,PENDING,36.8 kg,36.8
MDM009835,2025-09-08,SCH0324,S. AGRO WORKS,Rice,48.9,KILOGRAM,1956,CLEARED,48.9,48.9
MDM006187,2025-05-08,SCH0005,S. AGRO WORKS,Mustard Oil,35.2,KILOGRAM,4224,CLEARED,35.2,35.2
MDM009560,2026-01-19,SCH0440,KUMAR GENERAL STORE,Mustard Oil,42.3,KILOGRAM,5076,CLEARED,42.3 kg,42.3
MDM007226,2025-11-27,SCH0447,SINGH BROTHERS,Mustard Oil,50.2,KILOGRAM,6024,PAID,50.2 kg,50.2
MDM009995,2025-07-09,SCH0120,SHARMA TRADERS,Pulses,,,4428,DUE,,
MDM001544,2026-02-06,SCH0423,SHARMA TRADERS,Wheat,,,1794,PAID,,
MDM003264,2025-11-07,SCH0079,KUMAR SUPPLIES,Pulses,39.1,KILOGRAM,3519,PAID,39.1,39.1
MDM006686,2025-10-06,SCH0106,GOYAL ENTERPRISES,Pulses,,,5058,Unknown,,
MDM009074,2025-11-25,SCH0523,GOYAL RICE MILL,Mustard Oil,55.2,KILOGRAM,6624,Unknown,55.2,55.2
MDM003510,2025-09-05,SCH0574,SHARMA & SONS,Pulses,40.9,KILOGRAM,3681,PENDING,40.9,40.9
MDM007924,2025-11-28,SCH0478,KUMAR GENERAL STORE,Rice,50900.0,GRAM,2036,PENDING,50900,50.9
MDM002269,2026-02-19,SCH0291,SINGH BROTHERS,Mustard Oil,32.5,KILOGRAM,3900,Unknown,32.5,32.5
MDM007591,2025-03-12,SCH0075,KUMAR & CO.,Pulses,,,1062,PAID,,
MDM007597,2025-10-20,SCH0265,KUMAR SUPPLIES,Pulses,0.7440000000000001,BAGS,3348,CLEARED,0.7440000000000001,37.2
MDM005358,2025-09-06,SCH0596,SHARMA & SONS,Mustard Oil,33.7,KILOGRAM,4044,DUE,33.7,33.7
MDM000133,2026-03-23,SCH0265,SHARMA & SONS,Pulses,26.7,KILOGRAM,2403,DUE,26.7,26.7
MDM002814,2026-03-03,SCH0243,SHARMA & SONS,Mustard Oil,,,6528,PENDING,,
MDM007429,2025-07-08,SCH0371,SHARMA TRADERS,Rice,,,924,PENDING,,
MDM011351,2025-08-05,SCH0289,SINGH BROTHERS,Wheat,,,558,PENDING,,
MDM000604,2026-03-21,SCH0530,KUMAR GENERAL STORE,Mustard Oil,23.8,KILOGRAM,2856,Unknown,23.8,23.8
MDM010700,2025-08-12,SCH0409,KUMAR SUPPLIES,Mustard Oil,1.184,KILOGRAM,7104,DUE,1.184,59.199999999999996
MDM007076,2025-04-06,SCH0440,SINGH AGRO,Pulses,58500.0,GRAM,5265,DUE,58500,58.5
MDM008787,2025-06-15,SCH0558,SHARMA TRADERS PVT LTD,Mustard Oil,0.49,BAGS,2940,PENDING,0.49,24.5
MDM000394,2026-01-30,SCH0285,GOYAL ENTERPRISES,Mustard Oil,42.8,KILOGRAM,5136,Unknown,42.8,42.8
MDM010558,2026-07-01,SCH0573,GOYAL MILL,Pulses,50.1,KILOGRAM,4509,CLEARED,50.1,50.1
MDM006054,2025-11-26,SCH0101,GOYAL RICE MILL,Wheat,10.3,KILOGRAM,309,CLEARED,10.3 kg,10.3
MDM005072,2025-08-04,SCH0260,KUMAR & CO.,Rice,51.1,KILOGRAM,2044,PAID,51.1,51.1
MDM010994,2025-09-14,SCH0569,KUMAR & CO.,Atta,,,1011,CLEARED,,
MDM008517,2026-12-01,SCH0498,KUMAR SUPPLIES,Mustard Oil,31.2,KILOGRAM,3744,Unknown,31.2 kg,31.2
MDM011148,2025-05-10,SCH0556,SINGH BROTHERS,Wheat,30.1,KILOGRAM,903,PENDING,30.1 kg,30.1
MDM010546,2026-01-02,SCH0251,S. AGRO WORKS,Rice,,,1768,Unknown,,
MDM008759,2025-10-17,SCH0599,KUMAR GENERAL STORE,Wheat,19300.0,GRAM,,Unknown,19300,19.3
MDM004448,2025-11-11,SCH0014,GOYAL RICE MILL,Pulses,,,5157,PENDING,,
MDM007703,2026-03-06,SCH0435,SHARMA TRADERS PVT LTD,Rice,36.4,KILOGRAM,1456,PAID,36.4,36.4
MDM007039,2025-04-27,SCH0382,SINGH AGRO,Wheat,48.2,KILOGRAM,1446,Unknown,48.2,48.2
MDM000182,2026-03-12,SCH0164,S. AGRO WORKS,Mustard Oil,,,2904,DUE,,
MDM002278,2025-10-04,SCH0433,SINGH AGRO,Pulses,0.202,BAGS,909,PENDING,0.202,10.100000000000001
MDM011625,2025-09-04,SCH0250,S. AGRO WORKS,Atta,13.6,KILOGRAM,408,PENDING,13.6 kg,13.6
MDM003235,2026-03-21,SCH0486,SINGH BROTHERS,Wheat,49.1,KILOGRAM,1473,DUE,49.1 kg,49.1
MDM006516,2025-12-31,SCH0532,KUMAR SUPPLIES,Wheat,,,945,Unknown,,
MDM009547,2025-10-13,SCH0479,S. AGRO WORKS,Rice,37800.0,GRAM,,PENDING,37800,37.8
MDM003910,2025-08-27,SCH0533,KUMAR & CO.,Mustard Oil,,,4656,PENDING,,
MDM011660,2025-07-31,SCH0575,KUMAR SUPPLIES,Rice,15.9,KILOGRAM,636,PENDING,15.9,15.9
MDM010504,2025-05-30,SCH0039,GOYAL ENTERPRISES,Rice,24.3,KILOGRAM,972,DUE,24.3,24.3
MDM004793,2025-05-06,SCH0354,KUMAR SUPPLIES,Atta,53.0,KILOGRAM,1590,DUE,53,53.0
MDM011863,2025-06-18,SCH0306,GOYAL ENTERPRISES,Rice,,,1176,DUE,,
MDM000402,2025-07-02,SCH0525,GOYAL RICE MILL,Pulses,0.816,BAGS,3672,Unknown,0.816,40.8
MDM004024,2026-03-21,SCH0080,SINGH AGRO,Mustard Oil,27.9,KILOGRAM,3348,PENDING,27.9 kg,27.9
MDM003709,2025-07-19,SCH0502,GOYAL RICE MILL,Rice,56000.0,GRAM,2240,PAID,56000,56.0
MDM001632,2025-09-28,SCH0441,SHARMA TRADERS,Mustard Oil,43100.0,GRAM,5172,PAID,43100,43.1
MDM011419,2026-02-13,SCH0451,SHARMA TRADERS,Rice,33000.0,GRAM,1320,PAID,33000,33.0
MDM006132,2025-04-30,SCH0541,SINGH AGRO,Pulses,21.9,KILOGRAM,1971,CLEARED,21.9 kg,21.9
MDM004013,2026-03-15,SCH0303,KUMAR SUPPLIES,Wheat,20200.0,GRAM,606,PENDING,20200,20.2
MDM007368,2025-06-21,SCH0205,KUMAR GENERAL STORE,Rice,45.7,KILOGRAM,1828,Unknown,45.7,45.7
MDM011083,2026-03-29,SCH0359,S. AGRO WORKS,Rice,13.9,KILOGRAM,556,Unknown,13.9 kg,13.9
MDM009640,2026-02-19,SCH0154,KUMAR SUPPLIES,Wheat,59800.0,GRAM,1794,PAID,59800,59.8
MDM006082,2025-04-04,SCH0121,SHARMA & SONS,Pulses,22600.0,GRAM,2034,CLEARED,22600,22.6
MDM003404,2025-06-13,SCH0543,SHARMA TRADERS PVT LTD,Mustard Oil,53.1,KILOGRAM,6372,PAID,53.1,53.1
MDM010051,2026-01-30,SCH0529,GOYAL ENTERPRISES,Rice,,,544,CLEARED,,
MDM007355,2026-03-10,SCH0071,KUMAR SUPPLIES,Rice,29500.0,GRAM,1180,DUE,29500,29.5
MDM005853,2025-09-14,SCH0286,KUMAR SUPPLIES,Mustard Oil,19.6,KILOGRAM,2352,PENDING,19.6,19.6
MDM009118,2025-08-22,SCH0567,SINGH AGRO,Pulses,23.4,KILOGRAM,2106,Unknown,23.4 kg,23.4
MDM006833,2025-09-06,SCH0294,KUMAR SUPPLIES,Rice,1.094,BAGS,2188,PAID,1.094,54.7
MDM008682,2025-11-26,SCH0183,SHARMA TRADERS PVT LTD,Mustard Oil,17.5,KILOGRAM,,CLEARED,17.5,17.5
MDM008068,2025-06-24,SCH0229,SHARMA & SONS,Rice,28.5,KILOGRAM,1140,CLEARED,28.5 kg,28.5
MDM007302,2026-03-10,SCH0440,S. AGRO WORKS,Mustard Oil,0.608,BAGS,3648,DUE,0.608,30.4
MDM007196,2026-03-30,SCH0050,GOYAL RICE MILL,Mustard Oil,0.6859999999999999,BAGS,4116,CLEARED,0.6859999999999999,34.3
MDM005325,2025-12-19,SCH0220,SHARMA TRADERS PVT LTD,Rice,28.9,KILOGRAM,1156,PENDING,28.9,28.9
MDM003603,2025-06-23,SCH0032,GOYAL MILL,Pulses,18800.0,GRAM,1692,DUE,18800,18.8
MDM006348,2025-05-31,SCH0423,GOYAL MILL,Pulses,17.0,KILOGRAM,1530,PAID,17.0 kg,17.0
MDM005101,2025-11-08,SCH0330,GOYAL MILL,Pulses,53.9,KILOGRAM,,PENDING,53.9,53.9
MDM006508,2025-05-07,SCH0541,SINGH BROTHERS,Rice,52.9,KILOGRAM,2116,CLEARED,52.9,52.9
MDM002068,2026-03-14,SCH0503,S. AGRO WORKS,Pulses,27.9,KILOGRAM,2511,DUE,27.9,27.9
MDM007976,2025-06-21,SCH0387,S. AGRO WORKS,Pulses,0.982,BAGS,4419,PAID,0.982,49.1
MDM005859,2025-12-21,SCH0159,SHARMA & SONS,Rice,13700.0,GRAM,548,PENDING,13700,13.7
MDM005289,2026-03-05,SCH0335,SHARMA & SONS,Wheat,56.4,KILOGRAM,1692,PAID,56.4,56.4
MDM010521,2026-01-25,SCH0281,SHARMA & SONS,Rice,0.396,BAGS,792,PENDING,0.396,19.8
MDM001600,2025-07-22,SCH0557,SHARMA TRADERS PVT LTD,Rice,27.5,KILOGRAM,1100,PENDING,27.5 kg,27.5
MDM009681,2025-01-11,SCH0033,SINGH AGRO,Rice,0.926,BAGS,1852,CLEARED,0.9259999999999999,46.300000000000004
MDM011014,2025-10-01,SCH0248,KUMAR & CO.,Mustard Oil,27.0,KILOGRAM,3240,DUE,27.0 kg,27.0
MDM001386,2026-02-18,SCH0006,KUMAR GENERAL STORE,Wheat,,,864,Unknown,,
MDM009413,2025-04-26,SCH0598,GOYAL ENTERPRISES,Pulses,13.7,KILOGRAM,1233,Unknown,13.7,13.7
MDM008800,2026-03-18,SCH0241,GOYAL MILL,Rice,0.412,BAGS,824,DUE,0.412,20.599999999999998
MDM003853,2025-10-11,SCH0277,GOYAL ENTERPRISES,Mustard Oil,,,3588,PENDING,,
MDM006652,2025-12-05,SCH0531,KUMAR SUPPLIES,Atta,12.2,KILOGRAM,366,Unknown,12.2,12.2
MDM001406,2026-03-30,SCH0134,KUMAR & CO.,Pulses,,,3879,Unknown,,
MDM005770,2025-12-22,SCH0342,SHARMA & SONS,Pulses,13.1,KILOGRAM,1179,CLEARED,13.1 kg,13.1
MDM003276,2026-01-31,SCH0102,GOYAL RICE MILL,Wheat,36700.0,GRAM,1101,PAID,36700,36.7
MDM000810,2025-07-29,SCH0229,KUMAR SUPPLIES,Atta,28.6,KILOGRAM,858,PENDING,28.6,28.6
MDM009483,2025-12-04,SCH0436,SINGH BROTHERS,Rice,30.2,KILOGRAM,1208,PENDING,30.2 kg,30.2
MDM002030,2025-05-17,SCH0319,SINGH AGRO,Mustard Oil,,,5508,PENDING,,
MDM011458,2025-08-08,SCH0473,KUMAR SUPPLIES,Rice,38.2,KILOGRAM,1528,PAID,38.2,38.2
MDM002651,2025-09-16,SCH0266,S. AGRO WORKS,Rice,0.916,BAGS,1832,PENDING,0.9159999999999999,45.800000000000004
MDM004520,2026-01-30,SCH0440,GOYAL ENTERPRISES,Rice,0.908,BAGS,1816,PENDING,0.9079999999999999,45.4
MDM003025,2025-09-22,SCH0333,KUMAR GENERAL STORE,Wheat,0.762,BAGS,1143,PAID,0.762,38.1
MDM002616,2026-02-10,SCH0295,SINGH BROTHERS,Pulses,17400.0,GRAM,1566,PAID,17400,17.4
MDM011478,2026-11-01,SCH0487,KUMAR & CO.,Mustard Oil,48.3,KILOGRAM,5796,PENDING,48.3 kg,48.3
MDM009616,2025-06-19,SCH0130,SHARMA TRADERS PVT LTD,Wheat,,,516,PAID,,
MDM008782,2026-03-26,SCH0288,GOYAL RICE MILL,Pulses,24.2,KILOGRAM,2178,Unknown,24.2 kg,24.2
MDM007808,2025-06-28,SCH0150,KUMAR SUPPLIES,Rice,23.6,KILOGRAM,944,PENDING,23.6,23.6
MDM003621,2025-05-22,SCH0020,SINGH AGRO,Rice,17300.0,GRAM,692,PENDING,17300,17.3
MDM001703,2025-09-29,SCH0441,S. AGRO WORKS,Mustard Oil,0.816,BAGS,4896,PENDING,0.816,40.8
MDM004585,2026-01-13,SCH0580,S. AGRO WORKS,Rice,29500.0,GRAM,1180,DUE,29500,29.5
MDM000062,2025-12-17,SCH0187,SHARMA TRADERS,Atta,50.6,KILOGRAM,1518,Unknown,50.6,50.6
MDM003651,2026-02-19,SCH0505,SHARMA TRADERS,Mustard Oil,0.462,BAGS,2772,CLEARED,0.462,23.1
MDM004095,2025-04-19,SCH0097,SHARMA & SONS,Wheat,45.4,KILOGRAM,1362,PENDING,45.4,45.4
MDM005227,2025-12-19,SCH0403,GOYAL MILL,Atta,,,351,PAID,,
MDM010781,2025-05-24,SCH0507,S. AGRO WORKS,Rice,33.4,KILOGRAM,1336,DUE,33.4 kg,33.4
MDM002095,2025-04-12,SCH0117,SINGH AGRO,Pulses,,,1899,PAID,,
MDM011826,2025-11-20,SCH0228,SHARMA TRADERS PVT LTD,Mustard Oil,33.7,KILOGRAM,4044,PENDING,33.7 kg,33.7
MDM010429,2026-04-03,SCH0178,KUMAR & CO.,Atta,37.8,KILOGRAM,1134,CLEARED,37.8,37.8
MDM001881,2025-07-02,SCH0274,SHARMA & SONS,Wheat,10.8,KILOGRAM,324,PAID,10.8,10.8
MDM003371,2025-10-22,SCH0309,SHARMA & SONS,Wheat,38.6,KILOGRAM,1158,PENDING,38.6,38.6
MDM003996,2025-05-29,SCH0116,KUMAR SUPPLIES,Wheat,22600.0,GRAM,678,PAID,22600,22.6
MDM011462,2025-08-28,SCH0168,SHARMA & SONS,Wheat,49800.0,GRAM,1494,PAID,49800,49.8
MDM003852,2025-10-27,SCH0030,SHARMA TRADERS PVT LTD,Mustard Oil,0.964,BAGS,5784,DUE,0.9640000000000001,48.199999999999996
MDM010688,2025-08-05,SCH0206,GOYAL MILL,Pulses,,,3438,DUE,,
MDM008711,2025-05-18,SCH0416,KUMAR & CO.,Mustard Oil,39.6,KILOGRAM,,DUE,39.6,39.6
MDM002288,2025-09-20,SCH0388,GOYAL ENTERPRISES,Pulses,1.13,KILOGRAM,5085,DUE,1.13,56.49999999999999
MDM009411,2025-04-04,SCH0270,SINGH BROTHERS,Mustard Oil,0.43,BAGS,2580,PAID,0.43,21.5
MDM009202,2025-06-19,SCH0037,KUMAR & CO.,Mustard Oil,44.8,KILOGRAM,5376,Unknown,44.8,44.8
MDM008807,2025-08-17,SCH0398,SHARMA TRADERS PVT LTD,Rice,0.994,BAGS,1988,Unknown,0.9940000000000001,49.7
MDM004748,2025-05-29,SCH0301,KUMAR SUPPLIES,Rice,13.6,KILOGRAM,544,PAID,13.6,13.6
MDM003708,2025-07-17,SCH0002,SHARMA TRADERS PVT LTD,Wheat,41.7,KILOGRAM,1251,PAID,41.7,41.7
MDM009599,2025-09-24,SCH0505,SHARMA TRADERS,Wheat,48000.0,GRAM,1440,PENDING,48000,48.0
MDM000665,2026-02-22,SCH0132,KUMAR SUPPLIES,Rice,19400.0,GRAM,776,Unknown,19400,19.4
MDM002907,2025-08-07,SCH0317,SHARMA & SONS,Wheat,0.302,BAGS,453,PENDING,0.302,15.1
MDM007121,2025-04-06,SCH0186,GOYAL MILL,Wheat,19.0,KILOGRAM,570,DUE,19,19.0
MDM001047,2025-11-19,SCH0505,KUMAR GENERAL STORE,Wheat,21.2,KILOGRAM,636,CLEARED,21.2,21.2
MDM011823,2025-11-04,SCH0017,SHARMA TRADERS,Mustard Oil,23.4,KILOGRAM,2808,PAID,23.4,23.4
MDM002405,2025-12-12,SCH0491,SHARMA & SONS,Wheat,33.6,KILOGRAM,,PENDING,33.6,33.6
MDM005517,2025-12-22,SCH0008,SINGH AGRO,Mustard Oil,30.8,KILOGRAM,3696,PENDING,30.8,30.8
MDM001706,2025-05-18,SCH0011,KUMAR SUPPLIES,Rice,13.3,KILOGRAM,532,DUE,13.3,13.3
MDM008108,2025-09-21,SCH0517,KUMAR & CO.,Pulses,26.8,KILOGRAM,2412,PENDING,26.8,26.8
MDM001569,2025-04-26,SCH0550,GOYAL ENTERPRISES,Pulses,47.3,KILOGRAM,4257,CLEARED,47.3,47.3
MDM000463,2025-09-28,SCH0300,KUMAR GENERAL STORE,Rice,47.0,KILOGRAM,1880,PENDING,47,47.0
MDM000744,2025-05-15,SCH0379,GOYAL ENTERPRISES,Rice,0.942,KILOGRAM,1884,DUE,0.9420000000000001,47.099999999999994
MDM000223,2025-04-15,SCH0567,SHARMA TRADERS PVT LTD,Pulses,,,4392,PENDING,,
MDM011274,2025-09-19,SCH0392,SHARMA & SONS,Wheat,1.048,BAGS,1572,DUE,1.048,52.400000000000006
MDM008797,2026-03-05,SCH0075,SHARMA TRADERS PVT LTD,Wheat,42.7,KILOGRAM,1281,PAID,42.7,42.7
MDM003945,2026-01-31,SCH0176,S. AGRO WORKS,Mustard Oil,34700.0,GRAM,4164,PAID,34700,34.7
MDM000626,2026-09-02,SCH0528,GOYAL MILL,Mustard Oil,21.4,KILOGRAM,2568,DUE,21.4,21.4
MDM011918,2025-12-06,SCH0126,S. AGRO WORKS,Pulses,45500.0,GRAM,4095,PENDING,45500,45.5
MDM006922,2025-08-02,SCH0063,KUMAR & CO.,Pulses,24.7,KILOGRAM,2223,Unknown,24.7,24.7
MDM002189,2025-07-21,SCH0358,KUMAR SUPPLIES,Pulses,54.4,KILOGRAM,4896,PENDING,54.4,54.4
MDM002178,2025-06-27,SCH0405,GOYAL MILL,Rice,27.2,KILOGRAM,1088,PAID,27.2,27.2
MDM007303,2025-06-06,SCH0544,GOYAL ENTERPRISES,Mustard Oil,17.2,KILOGRAM,2064,PAID,17.2,17.2
MDM003500,2025-12-27,SCH0557,S. AGRO WORKS,Wheat,54.5,KILOGRAM,1635,PAID,54.5,54.5
MDM009891,2025-04-24,SCH0144,GOYAL ENTERPRISES,Wheat,55700.0,GRAM,1671,Unknown,55700,55.7
MDM009354,2025-06-19,SCH0479,KUMAR & CO.,Rice,12.0,KILOGRAM,480,Unknown,12.0 kg,12.0
MDM009055,2025-04-18,SCH0389,SINGH AGRO,Mustard Oil,32.7,KILOGRAM,3924,DUE,32.7 kg,32.7
MDM007477,2026-02-04,SCH0001,SINGH BROTHERS,Mustard Oil,52.8,KILOGRAM,6336,PAID,52.8 kg,52.8
MDM000439,2025-04-19,SCH0348,S. AGRO WORKS,Pulses,38.0,KILOGRAM,3420,PENDING,38,38.0
MDM004602,2026-03-31,SCH0119,GOYAL ENTERPRISES,Rice,,,1160,CLEARED,,
MDM005717,2025-12-08,SCH0312,SHARMA & SONS,Rice,33.9,KILOGRAM,1356,PENDING,33.9,33.9
MDM000354,2025-10-20,SCH0544,SHARMA TRADERS,Rice,0.342,BAGS,684,CLEARED,0.342,17.1
MDM009843,2025-07-12,SCH0171,KUMAR & CO.,Wheat,,,960,PENDING,,
