record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_anomaly,attendance_rate,proxy_attendance_anomaly
ATT0008490,2025-08-07,SCH0018,3,299,242,1,,False,80.93645484949833,False
ATT0004978,2025-08-10,SCH0360,5,270,210,1,ADMIN,False,77.77777777777779,False
ATT0008345,2026-03-09,SCH0243,7,236,190,1,CLERK,False,80.50847457627118,False
ATT0006040,2025-12-17,SCH0300,1,193,186,1,CLERK,False,96.37305699481865,False
ATT0010983,2026-02-25,SCH0496,9,188,120,1,ADMIN,False,63.829787234042556,False
ATT0012627,2026-03-31,SCH0121,1,273,253,,HEADMASTER,False,92.67399267399267,False
ATT0009854,2025-10-16,SCH0297,7,255,184,1,CLERK,False,72.15686274509804,False
ATT0004202,2026-03-29,SCH0082,4,300,196,0,CLASS TEACHER,False,65.33333333333333,False
ATT0010754,2025-07-20,SCH0552,5,271,189,1,CLERK,False,69.74169741697416,False
ATT0003450,2025-08-22,SCH0057,2,119,99,0,,False,83.19327731092437,False
ATT0005351,2025-04-05,SCH0306,2,96,60,1,ADMIN,False,62.5,False
ATT0012538,2026-03-13,SCH0194,7,155,162,1,ADMIN,True,104.51612903225806,False
ATT0018195,2025-05-21,SCH0375,3,267,206,1,ADMIN,False,77.15355805243446,False
ATT0007154,2025-06-08,SCH0589,3,108,108,1,,False,100.0,True
ATT0016622,2025-06-30,SCH0439,10,129,110,1,ADMIN,False,85.27131782945736,False
,2025-09-13,SCH0021,2,53,47,1,CLERK,False,88.67924528301887,False
ATT0000414,2025-05-15,SCH0181,3,113,110,,,False,97.34513274336283,False
ATT0001176,2025-10-11,SCH0302,2,131,82,1,CLERK,False,62.59541984732825,False
ATT0018205,2025-11-23,SCH0222,1,177,166,1,CLASS TEACHER,False,93.78531073446328,False
ATT0010147,2025-06-24,SCH0124,1,132,92,1,HM,False,69.6969696969697,False
ATT0009935,2026-04-03,SCH0094,8,60,41,1,CLERK,False,68.33333333333333,False
ATT0018358,2025-10-09,SCH0314,2,105,101,1,HEADMASTER,False,96.19047619047619,False
ATT0005654,2026-02-24,SCH0336,2,136,113,1,ADMIN,False,83.08823529411765,False
,2025-08-11,SCH0132,5,299,287,1,ADMIN,False,95.9866220735786,False
ATT0019392,2025-10-06,SCH0253,4,288,278,1,,False,96.52777777777779,False
ATT0015257,2025-09-12,SCH0433,5,101,89,1,,False,88.11881188118812,False
ATT0008049,2025-11-15,SCH0050,4,289,198,0,HEADMASTER,False,68.5121107266436,False
ATT0006804,2026-01-16,SCH0065,2,232,179,1,CLASS TEACHER,False,77.15517241379311,False
ATT0005437,2025-05-15,SCH0263,7,193,143,1,,False,74.09326424870466,False
ATT0008136,2026-12-01,SCH0423,5,115,92,1,ADMIN,False,80.0,False
ATT0018277,2026-02-02,SCH0331,1,238,244,1,HM,True,102.52100840336134,False
ATT0009761,2025-02-08,SCH0176,4,165,159,1,,False,96.36363636363636,False
ATT0014849,2025-08-22,SCH0008,4,53,44,1,,False,83.01886792452831,False
ATT0010138,2026-01-13,SCH0108,7,231,222,1,CLASS TEACHER,False,96.1038961038961,False
ATT0005712,2025-06-13,SCH0417,3,174,118,1,ADMIN,False,67.81609195402298,False
ATT0011745,2025-04-09,SCH0558,9,112,81,0,CLERK,False,72.32142857142857,False
ATT0004672,2025-08-26,SCH0308,2,283,177,1,CLERK,False,62.544169611307424,False
ATT0010313,2025-12-18,SCH0393,2,129,86,1,HEADMASTER,False,66.66666666666666,False
ATT0010213,2025-11-13,SCH0596,7,172,105,1,HM,False,61.04651162790697,False
ATT0019954,2026-01-24,SCH0486,10,165,154,1,HEADMASTER,False,93.33333333333333,False
ATT0010808,2026-03-25,SCH0199,9,41,34,1,HM,False,82.92682926829268,False
ATT0012907,2026-01-16,SCH0011,4,252,243,1,CLERK,False,96.42857142857143,False
ATT0001414,2025-08-05,SCH0068,2,291,203,1,HEADMASTER,False,69.7594501718213,False
ATT0001131,2026-01-27,SCH0418,3,179,145,1,HM,False,81.00558659217877,False
ATT0015183,2025-05-06,SCH0317,2,187,162,1,CLERK,False,86.63101604278076,False
ATT0014844,2026-01-01,SCH0476,1,84,59,1,ADMIN,False,70.23809523809523,False
ATT0013536,2025-08-14,SCH0373,5,195,159,0,,False,81.53846153846153,False
ATT0004519,2025-07-06,SCH0079,2,104,87,0,,False,83.65384615384616,False
ATT0001622,2025-05-23,SCH0335,9,151,117,1,CLERK,False,77.48344370860927,False
ATT0009057,2025-06-05,SCH0361,3,153,139,1,ADMIN,False,90.84967320261438,False
ATT0007717,2026-03-18,SCH0288,1,147,94,1,CLERK,False,63.94557823129252,False
ATT0009391,2025-07-22,SCH0196,7,296,200,1,CLASS TEACHER,False,67.56756756756756,False
ATT0018546,2025-08-13,SCH0328,2,188,174,1,CLASS TEACHER,False,92.5531914893617,False
ATT0008605,2026-03-15,SCH0165,3,222,211,1,ADMIN,False,95.04504504504504,False
ATT0003299,2025-12-26,SCH0337,7,288,218,1,HEADMASTER,False,75.69444444444444,False
ATT0008422,2025-05-23,SCH0506,9,253,210,,CLERK,False,83.00395256916995,False
ATT0014484,2025-05-25,SCH0371,5,108,69,1,ADMIN,False,63.888888888888886,False
ATT0011467,2025-04-28,SCH0457,7,156,97,0,HM,False,62.17948717948718,False
ATT0011014,2026-03-17,SCH0462,5,168,135,0,CLASS TEACHER,False,80.35714285714286,False
ATT0005169,2025-07-27,SCH0575,7,89,80,0,CLERK,False,89.8876404494382,False
ATT0008761,2025-06-07,SCH0256,8,227,181,1,HM,False,79.73568281938326,False
ATT0009906,2025-10-24,SCH0184,2,99,86,1,CLASS TEACHER,False,86.86868686868688,False
ATT0014709,2025-05-15,SCH0364,5,56,50,1,CLASS TEACHER,False,89.28571428571429,False
ATT0009230,2025-04-26,SCH0420,10,206,181,1,HM,False,87.86407766990291,False
,2025-04-26,SCH0512,2,192,174,1,ADMIN,False,90.625,False
ATT0014986,2025-09-16,SCH0287,3,130,93,1,ADMIN,False,71.53846153846153,False
ATT0006537,2025-05-15,SCH0023,9,244,210,1,CLASS TEACHER,False,86.0655737704918,False
ATT0000423,2025-10-18,SCH0205,4,102,72,1,,False,70.58823529411765,False
ATT0006921,2025-12-15,SCH0325,9,228,153,1,CLERK,False,67.10526315789474,False
ATT0004389,2025-10-07,SCH0210,10,148,137,0,HEADMASTER,False,92.56756756756756,False
ATT0007304,2025-11-09,SCH0253,4,269,183,1,CLASS TEACHER,False,68.02973977695167,False
ATT0011577,2025-11-25,SCH0311,2,87,71,1,,False,81.60919540229885,False
ATT0018738,2025-08-29,SCH0591,3,57,42,1,,False,73.68421052631578,False
ATT0011042,2025-07-04,SCH0070,2,178,168,1,,False,94.3820224719101,False
ATT0000484,2025-10-27,SCH0070,7,125,100,1,HEADMASTER,False,80.0,False
ATT0003847,2026-01-18,SCH0205,1,237,237,1,HM,False,100.0,True
ATT0009846,2025-11-23,SCH0276,7,211,211,1,,False,100.0,True
ATT0001316,2025-05-09,SCH0150,3,48,42,0,ADMIN,False,87.5,False
ATT0007443,2025-04-17,SCH0347,3,274,180,0,CLASS TEACHER,False,65.69343065693431,False
ATT0016482,2025-05-11,SCH0192,2,76,63,1,HEADMASTER,False,82.89473684210526,False
ATT0008615,2025-06-30,SCH0465,9,144,111,1,CLASS TEACHER,False,77.08333333333334,False
ATT0009419,2025-12-22,SCH0243,3,121,86,1,,False,71.07438016528926,False
ATT0001577,2025-11-19,SCH0465,3,105,84,1,CLERK,False,80.0,False
ATT0010312,2025-05-16,SCH0487,4,198,135,1,ADMIN,False,68.18181818181817,False
ATT0005467,2025-07-12,SCH0104,2,100,92,,ADMIN,False,92.0,False
ATT0005447,2026-02-26,SCH0259,5,237,194,1,HEADMASTER,False,81.85654008438819,False
ATT0019997,2025-06-01,SCH0414,10,145,139,1,ADMIN,False,95.86206896551724,False
ATT0019267,2025-10-06,SCH0369,7,287,174,1,CLASS TEACHER,False,60.62717770034843,False
ATT0005529,2025-09-27,SCH0069,7,99,62,1,,False,62.62626262626263,False
ATT0001990,2025-08-08,SCH0364,3,263,225,1,HM,False,85.55133079847909,False
ATT0016240,2025-09-20,SCH0293,1,99,88,0,HM,False,88.88888888888889,False
ATT0008254,2025-09-29,SCH0555,5,251,217,0,HM,False,86.45418326693228,False
ATT0017459,2025-12-28,SCH0286,2,228,167,1,ADMIN,False,73.24561403508771,False
ATT0017988,2025-09-20,SCH0465,6,83,75,1,,False,90.36144578313254,False
ATT0014704,2025-07-04,SCH0188,10,159,117,1,HM,False,73.58490566037736,False
ATT0018789,2026-02-10,SCH0165,5,224,138,1,CLERK,False,61.60714285714286,False
ATT0000122,2025-05-25,SCH0519,7,149,114,,ADMIN,False,76.51006711409396,False
ATT0002610,2025-04-24,SCH0301,1,194,144,0,CLERK,False,74.22680412371135,False
ATT0019937,2025-08-29,SCH0243,8,241,180,,HM,False,74.68879668049793,False
ATT0007328,2025-12-12,SCH0091,6,90,68,1,HM,False,75.55555555555556,False
ATT0007133,2025-08-22,SCH0316,4,280,269,1,HEADMASTER,False,96.07142857142857,False
ATT0000954,2025-04-14,SCH0449,10,286,272,1,HEADMASTER,False,95.1048951048951,False
ATT0005166,2026-01-21,SCH0588,1,166,154,1,CLERK,False,92.7710843373494,False
,2025-12-23,SCH0335,5,268,261,0,,False,97.38805970149254,False
ATT0019474,2025-08-12,SCH0189,10,274,220,1,HEADMASTER,False,80.2919708029197,False
ATT0014516,2025-12-01,SCH0223,5,283,217,0,,False,76.67844522968198,False
ATT0012574,2025-07-10,SCH0395,8,265,235,0,HM,False,88.67924528301887,False
ATT0001271,2025-11-04,SCH0207,4,172,128,1,CLASS TEACHER,False,74.4186046511628,False
ATT0018406,2025-04-13,SCH0455,1,195,137,1,CLASS TEACHER,False,70.25641025641025,False
ATT0001692,2025-12-07,SCH0125,4,119,119,,,False,100.0,True
ATT0018128,2025-05-12,SCH0018,4,151,159,1,,True,105.29801324503312,False
ATT0010560,2025-07-15,SCH0266,5,274,184,0,CLERK,False,67.15328467153284,False
ATT0016837,2025-04-27,SCH0561,4,100,67,1,ADMIN,False,67.0,False
ATT0014727,2026-02-15,SCH0536,2,193,178,0,CLERK,False,92.2279792746114,False
ATT0015802,2025-11-15,SCH0489,5,276,198,1,CLASS TEACHER,False,71.73913043478261,False
ATT0016769,2025-10-28,SCH0018,10,83,80,1,HM,False,96.3855421686747,False
ATT0002975,2025-04-05,SCH0034,6,269,209,1,HEADMASTER,False,77.69516728624535,False
ATT0013260,2026-09-02,SCH0336,1,239,189,1,CLERK,False,79.07949790794979,False
ATT0019958,2025-12-31,SCH0485,4,259,259,1,HEADMASTER,False,100.0,False
ATT0004895,2025-04-12,SCH0150,1,244,192,1,CLASS TEACHER,False,78.68852459016394,False
ATT0015503,2025-06-11,SCH0273,1,108,93,1,CLASS TEACHER,False,86.11111111111111,False
ATT0011293,2026-03-29,SCH0299,3,240,157,1,HM,False,65.41666666666667,False
ATT0001209,2025-09-14,SCH0016,10,132,94,1,HEADMASTER,False,71.21212121212122,False
ATT0016196,2025-05-28,SCH0116,6,250,164,1,ADMIN,False,65.60000000000001,False
ATT0014062,2026-01-06,SCH0138,5,119,77,1,,False,64.70588235294117,False
ATT0011901,2025-10-08,SCH0112,5,115,128,0,,True,111.30434782608695,False
ATT0012871,2025-05-03,SCH0589,2,214,194,0,CLERK,False,90.65420560747664,False
ATT0019544,2025-11-26,SCH0382,4,263,246,1,HM,False,93.5361216730038,False
ATT0001091,2026-12-01,SCH0529,1,162,151,1,HEADMASTER,False,93.20987654320987,False
ATT0003121,2025-04-23,SCH0597,9,127,105,1,ADMIN,False,82.67716535433071,False
ATT0012114,2025-07-14,SCH0417,6,81,76,1,ADMIN,False,93.82716049382715,False
ATT0005465,2025-12-07,SCH0570,3,228,215,1,CLERK,False,94.2982456140351,False
ATT0015074,2026-03-27,SCH0457,9,182,141,1,,False,77.47252747252747,False
ATT0001534,2025-11-10,SCH0159,7,149,98,1,CLERK,False,65.77181208053692,False
ATT0014151,2025-09-07,SCH0113,5,223,136,1,HEADMASTER,False,60.98654708520179,False
ATT0001412,2025-04-18,SCH0240,2,245,196,0,HM,False,80.0,False
ATT0007299,2025-08-09,SCH0258,7,235,229,1,HEADMASTER,False,97.44680851063829,False
ATT0002615,2025-05-06,SCH0151,10,223,196,1,CLERK,False,87.89237668161435,False
ATT0002637,2026-01-23,SCH0158,2,137,117,1,,False,85.40145985401459,False
ATT0005382,2025-05-31,SCH0089,4,76,60,1,,False,78.94736842105263,False
ATT0012201,2026-02-25,SCH0593,1,185,155,1,HM,False,83.78378378378379,False
,2025-11-02,SCH0201,2,58,36,1,CLASS TEACHER,False,62.06896551724138,False
ATT0010883,2026-01-30,SCH0395,6,139,125,1,CLERK,False,89.92805755395683,False
ATT0010912,2026-02-12,SCH0091,1,222,173,1,ADMIN,False,77.92792792792793,False
ATT0015876,2026-02-22,SCH0421,3,227,227,1,,False,100.0,True
ATT0010508,2025-05-05,SCH0115,8,243,227,1,HEADMASTER,False,93.4156378600823,False
ATT0017729,2025-09-01,SCH0406,2,146,146,1,CLASS TEACHER,False,100.0,False
ATT0017384,2025-07-16,SCH0142,1,64,52,1,CLASS TEACHER,False,81.25,False
ATT0014767,2026-03-22,SCH0024,8,109,105,1,HM,False,96.3302752293578,False
ATT0018815,2025-09-22,SCH0526,5,114,77,1,,False,67.54385964912281,False
ATT0005514,2025-11-07,SCH0523,10,113,76,,CLERK,False,67.2566371681416,False
ATT0013310,2025-10-20,SCH0206,10,229,247,1,ADMIN,True,107.86026200873363,False
ATT0007758,2025-08-17,SCH0378,5,69,66,0,,False,95.65217391304348,False
ATT0017668,2025-06-06,SCH0552,5,220,214,1,CLASS TEACHER,False,97.27272727272728,False
ATT0014157,2026-01-16,SCH0119,3,81,77,1,HEADMASTER,False,95.06172839506173,False
ATT0006374,2025-09-23,SCH0067,2,85,74,1,ADMIN,False,87.05882352941177,False
ATT0001768,2025-10-23,SCH0259,1,79,56,1,CLERK,False,70.88607594936708,False
ATT0007723,2025-01-09,SCH0324,4,237,237,1,HM,False,100.0,False
ATT0014132,2025-08-08,SCH0585,1,221,168,1,CLERK,False,76.01809954751131,False
ATT0005380,2025-11-17,SCH0577,6,48,44,1,,False,91.66666666666666,False
ATT0011520,2025-10-30,SCH0429,3,137,88,0,ADMIN,False,64.23357664233576,False
ATT0018169,2025-09-18,SCH0170,6,193,128,1,ADMIN,False,66.32124352331607,False
ATT0019029,2025-01-04,SCH0354,8,292,230,0,HEADMASTER,False,78.76712328767124,False
ATT0017257,2025-07-20,SCH0405,4,229,158,0,HEADMASTER,False,68.99563318777294,False
ATT0018286,2025-10-17,SCH0468,8,157,145,,CLERK,False,92.35668789808918,False
ATT0017492,2025-06-20,SCH0363,4,285,217,1,,False,76.14035087719299,False
ATT0007429,2025-04-29,SCH0414,6,239,233,1,HM,False,97.48953974895397,False
ATT0016120,2026-01-26,SCH0077,10,153,125,1,CLASS TEACHER,False,81.69934640522875,False
ATT0010732,2026-03-20,SCH0535,4,163,126,1,HM,False,77.30061349693251,False
ATT0004580,2025-07-04,SCH0433,2,211,138,0,HM,False,65.40284360189574,False
ATT0001003,2025-10-12,SCH0561,5,105,70,,CLERK,False,66.66666666666666,False
ATT0011283,2025-04-16,SCH0460,9,228,171,0,,False,75.0,False
ATT0015309,2025-08-11,SCH0175,9,296,247,,,False,83.44594594594594,False
ATT0006815,2025-12-28,SCH0312,4,158,107,1,,False,67.72151898734177,False
ATT0015517,2025-10-09,SCH0475,3,284,253,1,HEADMASTER,False,89.08450704225352,False
ATT0014982,2025-11-30,SCH0100,1,89,89,1,,False,100.0,True
ATT0006357,2025-10-06,SCH0380,7,150,146,1,CLERK,False,97.33333333333334,False
ATT0019676,2026-03-16,SCH0074,9,78,76,1,,False,97.43589743589743,False
ATT0010904,2025-09-03,SCH0371,1,206,169,,CLERK,False,82.03883495145631,False
ATT0017274,2025-03-12,SCH0394,1,141,141,1,,False,100.0,False
ATT0011651,2025-05-30,SCH0467,10,105,89,1,CLERK,False,84.76190476190476,False
ATT0002147,2025-12-19,SCH0172,5,262,232,0,HM,False,88.54961832061069,False
ATT0005237,2025-10-09,SCH0269,9,261,249,,HM,False,95.40229885057471,False
ATT0002663,2025-12-22,SCH0576,2,114,110,1,HM,False,96.49122807017544,False
ATT0012620,2025-06-06,SCH0069,5,69,65,1,CLASS TEACHER,False,94.20289855072464,False
ATT0016486,2025-07-21,SCH0112,6,76,58,1,,False,76.31578947368422,False
ATT0004340,2025-11-09,SCH0594,2,102,96,1,CLASS TEACHER,False,94.11764705882352,False
ATT0003195,2025-02-04,SCH0529,4,55,38,1,HM,False,69.0909090909091,False
ATT0012530,2025-08-04,SCH0136,2,272,207,1,CLASS TEACHER,False,76.10294117647058,False
ATT0002954,2025-11-01,SCH0127,9,280,266,1,ADMIN,False,95.0,False
ATT0006779,2025-09-10,SCH0002,8,88,62,0,CLERK,False,70.45454545454545,False
ATT0006596,2026-02-06,SCH0200,3,265,214,1,CLASS TEACHER,False,80.75471698113208,False
ATT0004246,2025-11-28,SCH0075,3,64,41,1,ADMIN,False,64.0625,False
ATT0002311,2025-04-02,SCH0574,10,220,160,1,CLERK,False,72.72727272727273,False
ATT0010544,2026-01-12,SCH0489,3,215,195,1,CLASS TEACHER,False,90.69767441860465,False
ATT0004780,2026-01-28,SCH0415,7,229,149,1,CLERK,False,65.06550218340611,False
ATT0015188,2025-04-09,SCH0224,4,279,265,1,HEADMASTER,False,94.98207885304659,False
ATT0015828,2025-11-28,SCH0348,2,289,264,,ADMIN,False,91.34948096885813,False
ATT0014866,2025-12-14,SCH0139,6,127,132,1,ADMIN,True,103.93700787401573,False
ATT0001281,2025-11-05,SCH0362,7,219,138,1,CLERK,False,63.013698630136986,False
ATT0018736,2025-05-14,SCH0150,3,57,34,1,HEADMASTER,False,59.64912280701754,False
ATT0004437,2025-09-14,SCH0453,5,282,207,1,CLASS TEACHER,False,73.40425531914893,False
,2026-03-13,SCH0089,2,172,108,1,,False,62.7906976744186,False
ATT0008630,2026-02-18,SCH0412,7,53,37,1,ADMIN,False,69.81132075471697,False
ATT0016856,2025-07-11,SCH0076,5,86,66,0,HEADMASTER,False,76.74418604651163,False
ATT0010490,2026-02-03,SCH0390,10,285,214,0,HM,False,75.08771929824562,False
ATT0005049,2025-08-29,SCH0339,7,251,226,1,HM,False,90.0398406374502,False
ATT0007917,2026-03-08,SCH0454,4,83,83,1,,False,100.0,True
,2025-03-10,SCH0539,8,180,175,1,HEADMASTER,False,97.22222222222221,False
ATT0014222,2025-08-10,SCH0405,2,162,109,1,HM,False,67.28395061728395,False
ATT0000223,2025-07-27,SCH0271,8,61,50,1,CLASS TEACHER,False,81.9672131147541,False
ATT0003546,2025-08-22,SCH0241,3,42,35,1,ADMIN,False,83.33333333333334,False
ATT0015620,2025-05-29,SCH0100,1,51,37,0,HM,False,72.54901960784314,False
ATT0002443,2025-08-17,SCH0146,2,181,127,0,HEADMASTER,False,70.1657458563536,False
ATT0014360,2026-02-22,SCH0337,4,131,87,1,ADMIN,False,66.41221374045801,False
ATT0005971,2025-12-09,SCH0129,9,237,203,1,,False,85.65400843881856,False
ATT0001973,2025-11-01,SCH0364,2,110,71,1,HM,False,64.54545454545455,False
ATT0001571,2025-06-02,SCH0547,4,122,79,1,CLASS TEACHER,False,64.75409836065575,False
ATT0002282,2025-09-23,SCH0023,9,225,166,1,HEADMASTER,False,73.77777777777777,False
ATT0006957,2025-09-23,SCH0021,2,229,149,1,HEADMASTER,False,65.06550218340611,False
ATT0002022,2025-06-07,SCH0279,4,105,105,1,,False,100.0,False
ATT0005307,2025-06-15,SCH0417,4,278,167,1,ADMIN,False,60.07194244604317,False
ATT0015666,2025-04-16,SCH0578,3,197,154,1,HM,False,78.1725888324873,False
ATT0015013,2026-01-22,SCH0115,6,298,218,1,,False,73.15436241610739,False
ATT0019417,2025-10-15,SCH0145,1,219,189,1,HEADMASTER,False,86.3013698630137,False
ATT0002557,2026-02-11,SCH0515,8,133,106,,CLASS TEACHER,False,79.69924812030075,False
ATT0005457,2026-03-11,SCH0459,1,84,84,1,,False,100.0,False
ATT0009683,2025-04-26,SCH0395,1,159,131,1,CLASS TEACHER,False,82.38993710691824,False
ATT0003345,2025-08-23,SCH0409,9,250,169,1,,False,67.60000000000001,False
ATT0000903,2025-05-08,SCH0309,4,111,80,1,ADMIN,False,72.07207207207207,False
ATT0008292,2025-09-26,SCH0288,1,132,87,1,HEADMASTER,False,65.9090909090909,False
ATT0000182,2025-10-11,SCH0461,10,107,95,1,,False,88.78504672897196,False
ATT0010419,2026-06-03,SCH0114,4,88,69,1,ADMIN,False,78.4090909090909,False
ATT0005602,2025-04-29,SCH0183,5,57,48,1,HEADMASTER,False,84.21052631578947,False
ATT0001854,2025-11-24,SCH0488,3,276,194,1,CLERK,False,70.28985507246377,False
ATT0004619,2026-02-17,SCH0290,4,84,50,1,CLERK,False,59.523809523809526,False
ATT0013124,2025-12-18,SCH0448,9,92,72,1,,False,78.26086956521739,False
ATT0010773,2025-12-23,SCH0453,1,117,117,1,HM,False,100.0,False
ATT0011523,2025-04-24,SCH0271,2,135,103,1,,False,76.29629629629629,False
ATT0001459,2025-11-29,SCH0537,3,299,299,1,HEADMASTER,False,100.0,False
ATT0013754,2025-08-18,SCH0033,2,176,138,1,CLASS TEACHER,False,78.4090909090909,False
ATT0015381,2026-02-20,SCH0422,2,120,136,1,CLERK,True,113.33333333333333,False
ATT0015397,2025-10-24,SCH0454,1,154,96,1,ADMIN,False,62.33766233766234,False
ATT0017787,2025-12-20,SCH0220,4,190,157,0,CLASS TEACHER,False,82.63157894736842,False
ATT0001927,2025-08-13,SCH0161,5,58,55,1,HEADMASTER,False,94.82758620689656,False
ATT0006021,2025-06-02,SCH0185,2,51,34,0,CLERK,False,66.66666666666666,False
ATT0012742,2026-01-25,SCH0190,2,82,60,1,ADMIN,False,73.17073170731707,False
ATT0018982,2026-01-16,SCH0175,3,156,110,1,CLERK,False,70.51282051282051,False
ATT0003657,2025-06-10,SCH0001,4,157,152,0,ADMIN,False,96.81528662420382,False
ATT0012597,2025-04-10,SCH0053,3,218,171,1,HEADMASTER,False,78.44036697247707,False
ATT0015042,2026-02-10,SCH0443,7,139,90,1,,False,64.74820143884892,False
ATT0007697,2025-10-13,SCH0132,2,293,220,1,HEADMASTER,False,75.0853242320819,False
ATT0011007,2025-04-14,SCH0586,1,284,247,1,HM,False,86.97183098591549,False
ATT0012930,2026-03-30,SCH0024,8,263,176,0,CLERK,False,66.92015209125475,False
ATT0015258,2025-10-31,SCH0048,6,107,79,1,CLASS TEACHER,False,73.83177570093457,False
ATT0012819,2025-04-13,SCH0516,10,127,96,1,HEADMASTER,False,75.59055118110236,False
ATT0006069,2026-01-03,SCH0423,10,233,146,1,,False,62.66094420600859,False
ATT0011434,2025-07-14,SCH0458,4,188,171,,CLERK,False,90.95744680851064,False
,2025-12-26,SCH0365,4,258,244,1,,False,94.57364341085271,False
ATT0011742,2025-06-24,SCH0243,3,237,177,1,HM,False,74.68354430379746,False
ATT0013819,2026-02-21,SCH0167,3,137,127,0,CLASS TEACHER,False,92.7007299270073,False
ATT0019447,2025-01-08,SCH0185,7,177,119,1,ADMIN,False,67.2316384180791,False
ATT0009858,2025-02-07,SCH0077,7,94,63,1,HEADMASTER,False,67.02127659574468,False
ATT0018218,2025-09-30,SCH0299,4,139,85,1,HEADMASTER,False,61.15107913669065,False
ATT0017412,2025-12-16,SCH0072,10,193,183,1,,False,94.81865284974094,False
ATT0004000,2026-01-01,SCH0284,4,295,230,1,CLERK,False,77.96610169491525,False
ATT0011812,2026-03-19,SCH0289,3,84,56,1,CLASS TEACHER,False,66.66666666666666,False
ATT0008671,2025-06-26,SCH0600,1,110,102,1,HEADMASTER,False,92.72727272727272,False
ATT0007156,2026-01-11,SCH0057,1,287,274,0,HEADMASTER,False,95.47038327526133,False
ATT0002087,2026-03-10,SCH0508,10,295,260,1,CLERK,False,88.13559322033898,False
ATT0017664,2025-04-26,SCH0508,6,277,198,1,,False,71.48014440433214,False
ATT0018216,2025-11-25,SCH0437,1,272,263,0,HEADMASTER,False,96.69117647058823,False
ATT0017633,2025-12-17,SCH0394,5,45,38,1,CLASS TEACHER,False,84.44444444444444,False
ATT0002590,2026-03-18,SCH0116,10,207,193,1,HEADMASTER,False,93.23671497584542,False
ATT0013815,2025-01-09,SCH0361,4,148,148,1,HM,False,100.0,False
ATT0018471,2025-05-18,SCH0292,3,203,169,1,,False,83.2512315270936,False
ATT0007221,2025-11-27,SCH0337,4,132,100,1,HEADMASTER,False,75.75757575757575,False
ATT0004528,2026-01-06,SCH0434,4,142,87,1,CLASS TEACHER,False,61.267605633802816,False
ATT0017115,2025-08-04,SCH0175,1,80,77,1,HEADMASTER,False,96.25,False
